@W: CD638 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":129:7:129:17|Signal sclearerror is undriven 
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(6) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(7) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(8) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(9) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(11) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(12) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(13) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(14) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit STransmitStatusData(15) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(0) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(1) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(2) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(3) is always 1, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(6) is always 1, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(7) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(8) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(9) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(10) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(11) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(12) is always 1, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(13) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(14) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SBusChangeData(15) is always 0, optimizing ...
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 15 to 6 of SBusChangeData(15 downto 0)  
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 3 to 0 of SBusChangeData(15 downto 0)  
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 15 to 11 of SMRTransmitStatusData(15 downto 0)  
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 9 to 0 of SMRTransmitStatusData(15 downto 0)  
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 15 to 11 of STransmitStatusData(15 downto 0)  
@W: CL279 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register bits 9 to 0 of STransmitStatusData(15 downto 0)  
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 0 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 1 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 2 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 3 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 4 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":139:7:139:24|Bit 5 of signal SReceiveRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 0 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 1 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 2 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 3 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 4 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL252 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":138:7:138:25|Bit 5 of signal STransmitRamAddrCh1 is floating -- simulation mismatch possible.
@W: CL240 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":136:7:136:23|STransmitRamWECh1 is not assigned a value (floating) -- simulation mismatch possible. 
@W: CL168 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":233:0:233:17|Pruning instance LReceiveRam1553Ch1 -- not in use ... 
@W: CL167 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Input piwe of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 0 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 1 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 2 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 3 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 4 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 5 of input piwraddr of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 0 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 1 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 2 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 3 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 4 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 5 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 6 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 7 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 8 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 9 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 10 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 11 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 12 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 13 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 14 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL245 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Bit 15 of input piwrdata of instance LTransmitRam1553Ch1 is floating
@W: CL168 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":178:0:178:11|Pruning instance LMTop1553Ch1 -- not in use ... 
@W: CL168 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":208:0:208:8|Pruning instance IC_HI6110 -- not in use ... 
@W: CL168 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":244:0:244:18|Pruning instance LTransmitRam1553Ch1 -- not in use ... 
@W: CL169 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Pruning register SPBitCtrl(1 downto 0)  
@W: CL249 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Initial value is not supported on state machine SStCurrent
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\MainController.vhd":239:2:239:3|Register bit SMRTransmitStatusData(10) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Register bit STimeCSRH(2) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Register bit STimeDWH(2) is always 0, optimizing ...
@W: CL189 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Register bit STimeRWRS(2) is always 0, optimizing ...
@W: CL260 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Pruning register bit 2 of STimeRWRS(2 downto 0)  
@W: CL260 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Pruning register bit 2 of STimeDWH(2 downto 0)  
@W: CL260 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110bus_controller.vhd":77:2:77:3|Pruning register bit 2 of STimeCSRH(2 downto 0)  
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopMod_1553Controller.vhd":49:10:49:19|Input process_ok is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopMod_1553Controller.vhd":52:10:52:24|Input config_value_ok is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\HI6110.vhd":37:3:37:11|Input PIBCSTART is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":28:17:28:21|Input PIClk is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":29:17:29:23|Input PIReset is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":30:17:30:28|Input PIClk_HI6110 is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":31:17:31:21|Input PIERR is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":32:17:32:21|Input PIRTA is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":33:17:33:22|Input PIRTAP is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":34:17:34:21|Input PICMD is unused
@W: CL158 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":35:17:35:27|Inout PIODATAWORD is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":36:17:36:22|Input PIBUSA is unused
@W: CL159 :"C:\Users\c001\Desktop\Cemre_imer\serhat_git\SERHAT_code_coverage\HI6110\hdl\TopModule.vhd":37:17:37:22|Input PIBUSB is unused

